USER_ID,ORDER_ID,PURCHASE_TS,SHIP_TS,REFUND_TS,PRODUCT_NAME,PRODUCT_ID,USD_PRICE,PURCHASE_PLATFORM,MARKETING_CHANNEL,ACCOUNT_CREATION_METHOD,COUNTRY_CODE,,
88d9e7c9,02d66ec297c58125,10/27/2020,8/22/2020,,Nintendo Switch,8e5d,163.66,mobile app,email,desktop,CA,,
2d3afb3c,02d8edaf24521319,5/21/2019,3/5/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
2294244d,02d913ca94017020,1/30/2020,10/23/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
85e378fa,02e283ab0cb56949,11/6/2020,7/26/2020,9/27/2022,Dell Gaming Mouse,8d4f,57.07,mobile app,email,desktop,IN,,
0d7c3c3e,02e7e03ca078558,2/8/2020,10/27/2019,,27in 4K gaming monitor,1238,576,website,direct,desktop,IN,,
d716f756,02ea5330f7290862,12/22/2019,9/16/2019,12/28/2021,Nintendo Switch,8d0d,151.25,website,direct,desktop,CA,,
de39219d,02eebaf179593918,10/13/2019,9/13/2019,,27in 4K gaming monitor,891b,342.06,website,affiliate,unknown,US,,
e829bd46,02f0a5c243298067,3/24/2020,3/1/2020,5/19/2022,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,,
ddd20890,0308eb040d193745,6/30/2020,3/31/2020,,27in 4K gaming monitor,e7e6,480,website,email,mobile,ZA,,
86a31db4,030ad3a376157258,4/28/2019,4/21/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
7fc6b75c,030b7c3751e54572,3/29/2019,3/4/2019,,27in 4K gaming monitor,891b,480,website,affiliate,unknown,DE,,
3bc8c81a,030ebd0969e27221,5/28/2020,4/15/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
9567a04b,0316e92911c63330,12/1/2019,9/10/2019,,JBL Quantum 100 Gaming Headset,2997,24,mobile app,email,mobile,US,,
9567a04b,0316e92911c63331,12/1/2019,7/21/2019,,JBL Quantum 100 Gaming Headset,2997,24,mobile app,email,mobile,US,,
5e69bb49,0317d7f102341157,5/8/2020,2/11/2020,,Nintendo Switch,e682,168.99,website,direct,desktop,GB,,
6c2f4d6a,0318e0de04646692,9/15/2020,5/29/2020,3/22/2025,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
13462209,0320d086975396,6/13/2019,5/29/2019,,Nintendo Switch,8d0d,134.4,website,direct,desktop,US,,
341c48e6,0326a15074c24137,9/30/2020,8/2/2020,,Acer Nitro V Gaming Laptop,22ea,835.64,website,direct,desktop,SI,,
b0c8d325,032806cdd9b74921,12/26/2020,8/23/2020,,27in 4K gaming monitor,891b,417.42,website,direct,desktop,US,,
3aeccd97,0328491c0cf26852,3/3/2020,2/26/2020,,Lenovo IdeaPad Gaming 3,9ef0,1198,website,direct,desktop,US,,
ece5cdaf,0328998c7b5100080,5/5/2020,1/26/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
e8cc256d,032d309dd6798324,5/6/2020,3/18/2020,,27in 4K gaming monitor,e7e6,408.2,website,direct,desktop,FR,,
7259cf9d,032f0b6bd7149113,11/26/2020,10/10/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
530945c5,0333beb31e136613,4/28/2020,12/26/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
2f4504bd,0336e100b9922185,7/12/2020,5/21/2020,,27in 4K gaming monitor,891b,456,website,direct,desktop,US,,
84dc443a,0337c31a4b556531,4/27/2020,4/21/2020,,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,,
57b1e7d1,033aae8e02d38430,8/23/2019,4/27/2019,,JBL Quantum 100 Gaming Headset,ab0f,23.98,website,direct,desktop,RU,,
7c6ddc03,033b322919a53185,6/17/2019,2/16/2019,,27in 4K gaming monitor,891b,353.34,website,direct,desktop,US,,
d1b5b9db,033b5a2a3c388530,3/18/2020,3/15/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
1284d222,033cdeb82e310559,3/17/2020,1/23/2020,4/23/2022,Lenovo IdeaPad Gaming 3,04ac,1152.57,website,direct,desktop,GB,,
e16fcab5,033d2bb062895285,8/6/2020,4/29/2020,5/15/2025,27in 4K gaming monitor,891b,407.92,website,direct,desktop,US,,
da197ff9,033d64725cc92138,8/17/2020,6/11/2020,,JBL Quantum 100 Gaming Headset,2997,24,mobile app,,,US,,
2590683c,033f23fddad18190,7/21/2020,7/2/2020,,27in 4K gaming monitor,891b,480,website,direct,desktop,BR,,
bca0535b,03467dc314a79864,12/7/2020,10/25/2020,,Nintendo Switch,8d0d,161.05,website,direct,desktop,SE,,
2c1a2b2e,0348ec0227020870,12/19/2020,8/27/2020,2/4/2024,27in 4K gaming monitor,891b,280.18,website,direct,desktop,DE,,
302c4749,0349c32f37c22576,6/11/2020,1/23/2020,,27in 4K gaming monitor,891b,245.19,website,direct,desktop,FR,,
d234c0b2,034a1b478ac88733,1/30/2020,10/12/2019,,Nintendo Switch,8d0d,150.41,website,direct,desktop,GR,,
bf8e7ff8,034a6e2f83d81099,4/20/2020,12/29/2019,,27in 4K gaming monitor,891b,346.97,website,direct,desktop,DE,,
a6cf6501,034c72edf1c70681,4/1/2020,3/10/2020,,Nintendo Switch,8e5d,159.74,mobile app,email,mobile,US,,
aafb7bd3,034cdd0e4b572503,8/21/2020,8/13/2020,,Sony PlayStation 5 Bundle,54ed,1496.14,website,direct,desktop,PL,,
fe9e5b76,03514fa4253107544,9/2/2020,5/15/2020,,Nintendo Switch,e682,168,website,email,desktop,US,,
c6895acd,03594a0474c83986,6/10/2020,3/27/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,,
c30cf6cf,035cf6260c582603,9/8/2019,4/27/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
5.09E+19,0361cdbba7f2828,4/30/2020,3/29/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
bfb69918,0363d07b76081177,12/18/2019,10/16/2019,,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,,
b48ff824,036556e67b776498,5/5/2020,1/15/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,LT,,
ae0f83b8,036aa4b8be973762,8/23/2019,5/12/2019,,JBL Quantum 100 Gaming Headset,ab0f,16.53,website,direct,desktop,MX,,
8b7a2e14,036b4baf19159253,10/22/2020,9/15/2020,,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,,
16b75f82,036bf21fbb112243,7/21/2019,5/26/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
b8685ed2,036f687cbaa78116,10/17/2020,8/24/2020,,Nintendo Switch,8d0d,160.61,website,direct,desktop,IT,,
a2298159,036fc2e4aa068573,6/25/2020,6/5/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
c0225cf1,0371900a86481365,12/28/2020,9/18/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,TH,,
4d2de894,03736d2b05b34285,9/3/2020,6/26/2020,9/27/2022,Lenovo IdeaPad Gaming 3,9ef0,963.23,website,direct,desktop,CA,,
4d2de894,03736d2b05b34286,9/3/2020,4/15/2020,9/27/2022,Lenovo IdeaPad Gaming 3,9ef0,963.23,website,direct,desktop,CA,,
bbe37836,037d9fcf29a79552,12/10/2020,12/1/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
52f5321c,037de85ccb036588,6/7/2019,3/25/2019,,Nintendo Switch,8d0d,153.26,website,direct,desktop,KR,,
a32c0c05,037f6170ca669049,12/4/2020,11/8/2020,11/3/2025,Nintendo Switch,e682,168,website,email,desktop,US,,
52cea287,037fe318e4636525,6/27/2020,6/17/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
96ee6caf,03833ad01c963934,7/1/2019,5/11/2019,,Nintendo Switch,8d0d,153.39,website,direct,desktop,FR,,
c5d6c5c6,0385d53894e83715,8/10/2019,8/6/2019,,Sony PlayStation 5 Bundle,54ed,2078.04,website,direct,desktop,GB,,
361d142c,03939f1823c24915,12/15/2020,11/6/2020,11/30/2023,27in 4K gaming monitor,891b,490.89,website,direct,desktop,GB,,
8db9e744,0397762379b60178,2/18/2020,10/3/2019,,Nintendo Switch,e682,168,website,direct,desktop,US,,
fcc10a22,039b129eb08106729,5/12/2020,4/19/2020,,Nintendo Switch,8d0d,146.59,website,direct,desktop,IT,,
63d7ae2f,039de759adc43252,7/3/2020,5/22/2020,6/7/2022,Nintendo Switch,e682,136.25,website,direct,desktop,AU,,
ff8160a0,039f3e52bbf107894,4/25/2020,3/1/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,PH,,
c5038ba9,03a1483087e83368,9/20/2020,4/30/2020,,Nintendo Switch,8d0d,159.12,website,direct,desktop,AT,,
94e92016,03a1eb8a15b63125,7/21/2020,4/20/2020,6/16/2022,27in 4K gaming monitor,891b,376.79,website,direct,desktop,GB,,
9b42dbc9,03a3163826b65650,6/2/2019,3/1/2019,,Nintendo Switch,8d0d,149.7,website,direct,desktop,CA,,
465cdcd5,03a7cb07f6431542,8/14/2019,6/16/2019,,JBL Quantum 100 Gaming Headset,ab0f,16.09,website,direct,desktop,MX,,
76211116,03a7e7346f22016,12/18/2020,9/17/2020,,Nintendo Switch,e682,184.9,website,direct,desktop,GB,,
24280780,03ac302e086657,11/6/2019,9/15/2019,,27in 4K gaming monitor,891b,350.72,website,direct,desktop,GB,,
013cddb6,03ad4dd80643675,3/24/2020,1/29/2020,,27in 4K gaming monitor,891b,476.06,website,direct,desktop,JM,,
a8b4f9b7,03b0585c3c971484,7/15/2019,3/31/2019,,Nintendo Switch,8d0d,186.8,website,direct,desktop,IL,,
aff6df6d,03b0ce6bb0774573,12/23/2020,9/2/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
aff6df6d,03b0ce6bb0774574,12/23/2020,12/3/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
aff6df6d,03b0ce6bb0774575,12/23/2020,11/25/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
12a9a932,03b140faf8310623,10/17/2019,5/24/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,CO,,
7d6a2d39,03b1c24389653560,8/6/2020,7/25/2020,11/4/2022,Nintendo Switch,e682,168,website,direct,desktop,IN,,
39bec39c,03b550a91fd26382,10/28/2019,9/11/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
ec19fd19,03bc5ea194299749,9/29/2020,6/10/2020,11/19/2023,Nintendo Switch,e682,168,website,direct,desktop,US,,
f7e92213,03c58a47428104727,4/26/2020,1/16/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,email,mobile,US,,
cfa2b5c9,03cfcb1594387755,8/31/2020,8/26/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,IN,,
cfa2b5c9,03cfcb1594387756,8/31/2020,5/6/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,IN,,
abbd0660,03d1088ed5d72808,6/28/2019,6/2/2019,,27in 4K gaming monitor,891b,331.28,website,direct,desktop,US,,
45c6b9b4,03d2d0ae1e331305,10/24/2020,8/28/2020,12/4/2022,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,UY,,
fbaf674b,03ddabc08ad106285,5/10/2020,2/8/2020,,Lenovo IdeaPad Gaming 3,9ef0,1058.73,website,direct,desktop,DE,,
5a3807bf,03e11ffa84f39427,4/29/2020,4/15/2020,,Nintendo Switch,8d0d,118.44,website,direct,desktop,ES,,
362e4fd4,03e2747422724939,4/18/2020,3/13/2020,,Nintendo Switch,e682,149.03,website,direct,desktop,ES,,
0ad92c49,03e2f96f9957471,8/22/2020,5/11/2020,,Nintendo Switch,8d0d,147.51,website,direct,desktop,CA,,
0ad92c49,03e2f96f9957472,8/22/2020,7/14/2020,,Nintendo Switch,8d0d,147.51,website,direct,desktop,CA,,
3a34a355,03e320b5d2026564,12/27/2020,12/8/2020,,27in 4K gaming monitor,891b,454.21,website,direct,desktop,JP,,
597fe496,03e33ee21fe39132,10/20/2020,7/9/2020,,Nintendo Switch,e682,194.02,website,direct,desktop,IL,,
27c98452,03ea245d5b119111,8/30/2019,4/16/2019,8/23/2021,Nintendo Switch,8d0d,151.2,website,direct,desktop,RO,,
9d54e1ac,03eda00419766519,4/30/2020,4/6/2020,,27in 4K gaming monitor,891b,149.77,website,direct,desktop,TR,,
150ee711,03ee5bae23911602,1/26/2020,12/12/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
f7b3e272,03f47aee052104652,12/12/2019,9/8/2019,,Nintendo Switch,e682,139.2,website,direct,desktop,CH,,
3dd922f0,03f89d7e0ea28034,3/9/2019,10/28/2018,,JBL Quantum 100 Gaming Headset,ab0f,9.34,website,direct,desktop,TR,,
cbd63f2c,03fa272f17a86129,6/16/2020,5/30/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
0bba4ebb,03feca187917819,4/9/2020,12/15/2019,5/5/2022,Nintendo Switch,e682,168,website,email,mobile,US,,
755d7e41,04033951daa50345,10/20/2019,5/31/2019,,JBL Quantum 100 Gaming Headset,ab0f,21.66,website,direct,desktop,ES,,
3d5a30f5,0403a09b7bc27849,5/10/2020,2/17/2020,,27in 4K gaming monitor,891b,480,website,email,mobile,US,,
cefbcda1,0403f92522787474,3/10/2019,1/6/2019,3/31/2021,Nintendo Switch,8d0d,130.34,website,direct,desktop,ES,,
4c921ad8,04074c0075b34031,2/14/2020,12/19/2019,,Sony PlayStation 5 Bundle,54ed,1473.66,website,direct,desktop,US,,
cba6d9c7,040a74792fe86065,9/23/2019,8/14/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
cba6d9c7,040a74792fe86067,9/23/2019,8/17/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
6dc618e9,040bdde66d347366,5/12/2020,2/13/2020,,Dell Gaming Mouse,b0ee,49.98,mobile app,email,mobile,US,,
e31911a4,040f635a51595929,6/12/2020,6/12/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
a59f4e60,0417fe031b370176,4/10/2019,2/16/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
76d5cbd7,0418b94f84250899,8/4/2019,7/6/2019,,Nintendo Switch,8d0d,172.1,website,direct,desktop,GB,,
b88f162a,041a88d6c7278173,5/19/2020,4/2/2020,,Nintendo Switch,8d0d,142.46,website,direct,desktop,CA,,
c8e2e516,041e01549ec84945,5/6/2019,12/24/2018,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
445cc70a,0426c813f8930753,11/30/2020,7/30/2020,,Lenovo IdeaPad Gaming 3,9ef0,1198,website,direct,desktop,US,,
43cd7949,042fc04ee3230529,5/9/2020,4/8/2020,,27in 4K gaming monitor,891b,408,website,direct,desktop,US,,
e29c8434,04310c03d9995730,5/19/2020,2/10/2020,,Nintendo Switch,e682,168,website,email,mobile,US,,
d8bbd95d,0432aceb4b991567,7/9/2020,6/1/2020,,Nintendo Switch,e682,168,website,email,mobile,US,,
a7950766,04345f6eca170989,1/24/2020,12/28/2019,,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,,
8666ddb8,0439278baf657163,3/15/2020,12/16/2019,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
f89ca946,04442b0ec94105043,2/13/2020,1/28/2020,,Nintendo Switch,8d0d,149.43,website,direct,desktop,GB,,
408f4757,0444a545d8629203,8/1/2020,7/29/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,UA,,
408f4757,0444a545d8629204,8/1/2020,3/25/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,UA,,
685e9c25,0446379a99845041,12/19/2020,10/7/2020,,27in 4K gaming monitor,891b,445.51,website,direct,desktop,CA,,
898f4e60,044e94cf70d58413,6/5/2020,5/1/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
bd84c8ad,045048dffb480229,4/30/2020,4/28/2020,,27in 4K gaming monitor,891b,384,website,direct,desktop,AR,,
d0476c6d,0456b22504987982,7/22/2019,7/5/2019,,Nintendo Switch,8d0d,134.4,website,direct,desktop,US,,
6b3710c4,04586fbe46046257,9/1/2019,8/22/2019,,JBL Quantum 100 Gaming Headset,ab0f,21.66,website,email,mobile,DE,,
6854d010,045af3aeec445019,9/13/2020,5/27/2020,10/27/2022,Nintendo Switch,e682,158.53,website,direct,desktop,SE,,
31a806b3,046269f65a423185,11/7/2019,6/30/2019,,27in 4K gaming monitor,891b,347.9,website,direct,desktop,DE,,
7d3e488e,0463c1c00f953485,10/28/2020,8/4/2020,,JBL Quantum 100 Gaming Headset,ab0f,19.1,website,direct,desktop,GB,,
5f8b8a52,046b23ac67f41594,5/15/2020,3/23/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
d82a3d8d,04735749d8791326,10/13/2019,9/4/2019,,27in 4K gaming monitor,891b,312,website,direct,desktop,US,,
71e181e5,0476d1d6a9748937,6/1/2020,5/2/2020,,JBL Quantum 100 Gaming Headset,ab0f,24.49,website,direct,desktop,GB,,
45c363fc,04783941fe031297,10/23/2020,9/21/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
1af71835,0478994cb4e13976,11/6/2020,9/13/2020,,27in 4K gaming monitor,e7e6,495.83,website,direct,desktop,GB,,
2bd3b78d,047954623f720731,12/19/2020,12/13/2020,,Lenovo IdeaPad Gaming 3,9ef0,779.72,website,direct,desktop,MX,,
9c7cf8ba,0479d22b11c66166,10/24/2020,7/22/2020,8/23/2022,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
40134030,047b61b39941057,3/5/2020,1/3/2020,4/22/2022,27in 4K gaming monitor,891b,400.84,website,direct,desktop,US,,
41718dcb,047bf9ad7b929563,7/25/2020,4/26/2020,,27in 4K gaming monitor,891b,325.85,website,direct,desktop,GB,,
a32fc5e3,04807a2b69e69059,11/21/2020,7/12/2020,,Nintendo Switch,e682,164.42,website,email,desktop,BE,,
7c48a7d0,048484adea653124,6/13/2019,4/3/2019,,Nintendo Switch,8d0d,142.8,website,direct,desktop,US,,
fea68d76,0484f0d1023107564,1/25/2020,12/20/2019,,27in 4K gaming monitor,891b,401.38,website,email,mobile,US,,
f7a820ef,048bda2a8b0104629,10/26/2020,9/7/2020,,JBL Quantum 100 Gaming Headset,ab0f,25.39,website,direct,desktop,GB,,
af7e4ad7,048e3ef006174359,12/26/2020,12/20/2020,12/1/2022,Nintendo Switch,e682,168,website,direct,desktop,NZ,,
14008dad,04904f628b311180,2/28/2020,2/8/2020,,JBL Quantum 100 Gaming Headset,ab0f,14.8,website,direct,desktop,AU,,
64954c62,0490aff3da343513,7/31/2020,5/26/2020,,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
ed4be6fb,04957e730a1100240,4/10/2020,12/25/2019,5/20/2022,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
85af137f,04a012ae28256866,5/30/2019,3/10/2019,,Nintendo Switch,8d0d,110.42,website,direct,desktop,AU,,
21d1a047,04a3dfc122a16751,8/24/2020,6/14/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
663514f6,04a4cae1c7644188,5/23/2020,2/2/2020,,Nintendo Switch,e682,168,website,email,mobile,US,,
26f1f568,04a57b461a818770,7/21/2020,6/17/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
2f8532ce,04a7f4d6d9722312,8/23/2020,5/15/2020,,27in 4K gaming monitor,891b,408,website,social media,tablet,US,,
f2685d7e,04a9580c284102432,4/7/2020,1/3/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,CZ,,
5fe070a6,04ad9453e4c41737,2/16/2020,10/10/2019,,JBL Quantum 100 Gaming Headset,2997,19.27,mobile app,email,mobile,CA,,
5e8c87bf,04b144ecd5b41201,12/30/2020,11/19/2020,,Sony PlayStation 5 Bundle,54ed,452.58,website,direct,desktop,DK,,
e815f0c1,04b2f0ae7a198032,7/26/2020,4/28/2020,,Nintendo Switch,e682,168,website,email,mobile,US,,
f8f0ed8f,04ba06bbe9b105169,10/28/2020,7/14/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
be9f9cd2,04c1a0ebc5180702,9/21/2020,8/6/2020,1/27/2023,Nintendo Switch,8d0d,168,website,direct,desktop,CL,,
4cc28e9a,04c21272d4d34123,4/21/2020,3/12/2020,,27in 4K gaming monitor,891b,407.81,website,direct,desktop,KR,,
471d6636,04c233ae32831845,3/8/2020,1/13/2020,9/24/2022,27in 4K gaming monitor,891b,414.62,website,direct,desktop,SE,,
d950fca7,04ca785aa0291802,5/1/2019,12/7/2018,4/28/2023,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,,
ae4d570e,04cb8896f1773857,12/18/2020,7/25/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,HK,,
eede3f17,04cc615b81b100893,4/1/2019,11/23/2018,,Nintendo Switch,8d0d,140.75,website,direct,desktop,AU,,
c9d5362e,04cdf685c4085322,8/10/2020,5/24/2020,,Nintendo Switch,e682,168,website,direct,desktop,BR,,
8865d973,04d4eded39e57953,6/8/2020,1/30/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
5b7f6f7b,04dd92b671e39978,10/16/2020,7/7/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
6ab5692e,04de89eb76446039,8/12/2020,6/25/2020,10/26/2023,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
109e4be9,04e3a0013ec9825,6/10/2019,4/1/2019,,JBL Quantum 100 Gaming Headset,ab0f,22.23,website,direct,desktop,EE,,
5b548ea5,04e427949aa39910,11/22/2020,8/19/2020,,JBL Quantum 100 Gaming Headset,ab0f,21.27,website,direct,desktop,NO,,
4e2f2018,04eab60610934720,6/1/2020,2/18/2020,,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,,
b236aa4a,04ebe83644d75507,2/26/2020,1/9/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
fab257b7,04edd8e6af2105921,4/20/2019,12/16/2018,,27in 4K gaming monitor,891b,408,website,direct,desktop,US,,
6d156788,04ef10d0c2747090,12/5/2020,8/22/2020,,27in 4K gaming monitor,e7e6,480,website,social media,tablet,US,,
c4d5986a,04f10512ca783302,5/22/2020,5/9/2020,,Nintendo Switch,8e5d,160.48,mobile app,email,mobile,US,,
2abc3cb2,04f3d22c8c720288,6/21/2020,5/12/2020,,27in 4K gaming monitor,891b,448.44,website,direct,desktop,US,,
b0a2d24f,04f5b5f408e74866,7/5/2019,4/17/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
03667c88,04f5dc9a36c4528,5/1/2019,4/20/2019,,JBL Quantum 100 Gaming Headset,ab0f,22,website,direct,desktop,GR,,
ac95e4d9,04fa0a29c4573128,3/22/2020,3/7/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
f6332d30,04fb1f46474104019,5/5/2020,1/3/2020,,27in 4K gaming monitor,891b,408,website,direct,desktop,US,,
38bd3731,04ffb94070325981,7/1/2020,3/5/2020,5/19/2022,27in 4K gaming monitor,e7e6,480,website,direct,desktop,US,,
66ad9bd8,050046dbac444363,11/22/2020,10/27/2020,,Sony PlayStation 5 Bundle,54ed,1951.98,website,email,desktop,FR,,
66ad9bd8,050046dbac444364,11/22/2020,9/11/2020,,Sony PlayStation 5 Bundle,54ed,1951.98,website,email,desktop,FR,,
63636763,05028461f3b1667,9/14/2020,8/26/2020,,JBL Quantum 100 Gaming Headset,8315,23.38,mobile app,email,desktop,US,,
0f02c6bb,0502bd2e05c9178,7/25/2019,4/22/2019,9/16/2021,Nintendo Switch,8d0d,168,website,affiliate,unknown,US,,
12bc138a,05098ebe52010665,6/29/2020,6/9/2020,7/7/2022,Nintendo Switch,e682,168,website,direct,desktop,US,,
bf35630b,0509feab03780944,7/1/2020,4/2/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
14f817aa,051483860f411565,7/9/2020,7/7/2020,,27in 4K gaming monitor,891b,432,website,direct,desktop,US,,
42d778e6,051824a793b30122,11/12/2020,10/11/2020,3/26/2025,27in 4K gaming monitor,891b,480,website,direct,desktop,US,,
dc3d674d,051abccf7a193067,10/20/2020,7/4/2020,,Nintendo Switch,e682,168,website,direct,desktop,BR,,
3560932e,051b8c3cc1924624,2/15/2020,12/25/2019,,27in 4K gaming monitor,891b,480,website,direct,desktop,ZA,,
0f3332bf,051bce3058b9268,6/29/2020,3/11/2020,,Dell Gaming Mouse,8d4f,49.98,mobile app,email,mobile,US,,
8090e2e1,05225bab44254874,7/10/2020,2/29/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
83b16c13,0525500b26c56070,11/22/2019,9/15/2019,,Nintendo Switch,8d0d,150.53,website,direct,desktop,DE,,
f2603e16,0525d251a7b102413,8/18/2020,4/28/2020,,Nintendo Switch,8d0d,155.42,website,affiliate,unknown,AT,,
b79626cf,052909c1a9577764,1/20/2020,11/30/2019,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
36f951fd,0529d82eda325269,11/25/2020,8/10/2020,,JBL Quantum 100 Gaming Headset,ab0f,24,website,direct,desktop,US,,
5d8963f2,052a5cf21c740797,4/27/2020,12/30/2019,,Nintendo Switch,8d0d,167.76,website,direct,desktop,GB,,
9ad4d5ae,052e2882e1e65479,9/9/2019,4/14/2019,,Nintendo Switch,8d0d,149.42,website,email,mobile,DE,,
d6b8e3e0,0533555c68090689,11/3/2019,10/30/2019,,JBL Quantum 100 Gaming Headset,ab0f,21.8,website,direct,desktop,CH,,
1ebcba50,0535f32206e15586,6/23/2020,5/14/2020,,27in 4K gaming monitor,891b,388.68,website,direct,desktop,JP,,
8a10e9bf,0538cb343a258629,7/9/2020,6/1/2020,,27in 4K gaming monitor,891b,376.52,website,direct,desktop,US,,
3c22e736,053a23a813527352,7/15/2020,7/14/2020,,Nintendo Switch,e682,168,website,direct,desktop,US,,
3bb801bb,053b4d1809627188,3/27/2019,11/27/2018,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
d9ab5803,053e6c59b3691936,9/26/2020,6/20/2020,,27in 4K gaming monitor,e7e6,436.65,website,direct,desktop,KR,,
fc3a30e0,053efcdac20106550,12/7/2020,7/28/2020,,Nintendo Switch,8d0d,168,website,direct,desktop,US,,
073cc789,054b01199ab6029,4/27/2019,2/16/2019,,JBL Quantum 100 Gaming Headset,ab0f,19.2,website,direct,desktop,US,,
821c1406,0551110c7b755483,3/12/2020,3/13/2020,,Sony PlayStation 5 Bundle,54ed,1800,website,direct,desktop,US,,
